id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1421259300085944321,1421259300085944321,2021-07-30 18:59:57 CDT,2021-07-30,18:59:57,-0500,327442813,andreswatsonok,Andrés Watson,,COVID 19 | REPORTE DIARIO   Continúa avanzando el plan de vacunación más grande de la historia.    Si todavía no te inscribiste descargate la APP #VacunatePBA o ingresá a  https://t.co/r8vCwfXABI.  https://t.co/L7VdPLT8eB,es,[],['http://vacunatepba.gba.gob.ar'],['https://pbs.twimg.com/media/E7lTzQHXEAoym5B.png'],1,3,9,['vacunatepba'],[],https://twitter.com/Andreswatsonok/status/1421259300085944321,False,,1,https://pbs.twimg.com/media/E7lTzQHXEAoym5B.png,,,,,,,[],,,,
1421259300010397698,1421259300010397698,2021-07-30 18:59:57 CDT,2021-07-30,18:59:57,-0500,1134049078424162304,newsfilterio,Investor News,,Dr. Scott Gottlieb estimates up to 1 million Americans infected with Covid daily as delta spreads $PFE $ILMN $NCLH $RCL  https://t.co/dwHlCBgwI6,en,[],['https://newsfilter.io/articles/dr-scott-gottlieb-estimates-up-to-1-million-americans-infected-with-covid-daily-as-delta-spreads-3180309b423b26128d94e3020014e27d'],[],0,0,0,[],"['pfe', 'ilmn', 'nclh', 'rcl']",https://twitter.com/newsfilterio/status/1421259300010397698,False,,0,,,,,,,,[],,,,
1421259299909685250,1421259299909685250,2021-07-30 18:59:57 CDT,2021-07-30,18:59:57,-0500,28002418,jolieeast_miji,Jolie East-Miji,,#Lollapalooza2021 free on #Hulu You can watch it live without worrying about getting COVID like the ppl in Chicago 🤣 Roddy Rich up next,en,[],[],[],0,0,0,"['lollapalooza2021', 'hulu']",[],https://twitter.com/Jolieeast_miji/status/1421259299909685250,False,,0,,,,,,,,[],,,,
1421259293337079809,1418265382440165377,2021-07-30 18:59:55 CDT,2021-07-30,18:59:55,-0500,15845192,darickr,Darick,,"""I think people need to understand that we're not crying wolf here. This is serious,""   ""Last month, a study showed that over 99% of Covid-19 deaths had been among the unvaccinated—99%,"" https://t.co/1N1Q2KZKbv  https://t.co/Y1dSffxLEM",en,[],['https://www.rawstory.com/a-very-serious-threat-cdc-document-warns-delta-variant-is-as-contagious-as-chickenpox/'],['https://pbs.twimg.com/media/E7lS9vyVgAAnjLn.png'],1,1,0,[],[],https://twitter.com/DarickR/status/1421259293337079809,False,,1,https://pbs.twimg.com/media/E7lS9vyVgAAnjLn.png,,,,,,,[],,,,
1421259291177230341,1421164639715414021,2021-07-30 18:59:55 CDT,2021-07-30,18:59:55,-0500,1348298841582350337,enoughi17064028,enough is enough,,@LMorningstsr @tracydcurtis @RitchieJune @monikaplaha What on earth is a vaccine denier?   Most children have virtually zero risk from covid.  You have to feel sorry for the parents who are so willing to give them this jab.  I'm not against vaccinations for something truly dangerous.,en,[],[],[],0,0,4,[],[],https://twitter.com/enoughi17064028/status/1421259291177230341,False,,0,,,,,,,,"[{'screen_name': 'LMorningstsr', 'name': 'lucifer morningstar', 'id': '1020438700554104832'}, {'screen_name': 'tracydcurtis', 'name': 'Tracy', 'id': '746648975718088704'}, {'screen_name': 'RitchieJune', 'name': 'REFUSENIK', 'id': '431854172'}, {'screen_name': 'monikaplaha', 'name': 'Monika Plaha', 'id': '58543987'}]",,,,
1421259290413776896,1421259290413776896,2021-07-30 18:59:55 CDT,2021-07-30,18:59:55,-0500,1253793680479129600,danut1z,Dan English Version,,"Mal posao esperar pra ta todo mundo vacinado e num futuro distante onde ninguém lembra da covid, e começa a tocar na festa um remix do remix do pongo coquinha gelada 🥺🥺🥺",pt,[],[],[],1,0,3,[],[],https://twitter.com/danut1z/status/1421259290413776896,False,https://twitter.com/MeninoPongo/status/1421214016127467521,0,,,,,,,,[],,,,
1421259290061557765,1421259290061557765,2021-07-30 18:59:55 CDT,2021-07-30,18:59:55,-0500,4651288993,rzzlcdzzlc,Parker/Kelly 🦦 Petter of Otters,,noooo im so sad they all back out of the fan fest thingy bc of covid concerns :(,en,[],[],[],2,0,0,[],[],https://twitter.com/rzzlcdzzlc/status/1421259290061557765,False,,0,,,,,,,,[],,,,
1421259289688039425,1418265382440165377,2021-07-30 18:59:55 CDT,2021-07-30,18:59:55,-0500,15845192,darickr,Darick,,"""The delta variant of the coronavirus appears to cause more severe illness than earlier variants and spreads as easily as chickenpox, according to an internal federal health document that argues officials must “acknowledge the war has changed.""  https://t.co/ekDxSKFBRy  https://t.co/eYpAhToFuU",en,[],['https://www.washingtonpost.com/health/2021/07/29/cdc-mask-guidance/'],['https://pbs.twimg.com/media/E7lSO7uVUAUvOw8.png'],1,0,1,[],[],https://twitter.com/DarickR/status/1421259289688039425,False,,1,https://pbs.twimg.com/media/E7lSO7uVUAUvOw8.png,,,,,,,[],,,,
1421259288593399814,1421259288593399814,2021-07-30 18:59:54 CDT,2021-07-30,18:59:54,-0500,1415157548617895939,datadrivenmom1,datadrivenmom,,@SanDiegoCounty @CAgovernor @CAPublicHealth R the cases be scrubbed for miscounting +cases for pt's who retested w/in the 90 day period b/c standard hospital procedures for admission is to test for #covid. A pt who was admitted 2nd time for non-covid related but still tested +,en,"[{'screen_name': 'cagovernor', 'name': 'office of the governor of california', 'id': '38349184'}, {'screen_name': 'capublichealth', 'name': 'ca public health', 'id': '33934492'}]",[],[],0,0,0,['covid'],[],https://twitter.com/datadrivenmom1/status/1421259288593399814,False,,0,,,,,,,,[],,,,
1421259288371101697,1421156015563759621,2021-07-30 18:59:54 CDT,2021-07-30,18:59:54,-0500,28745841,epicdadmaster,EpicDadMaster,,"@Karensk8ergirl @TroyBeagley @washingtonpost Biden literally said 2 weeks ago, if you get vaxxed you won't get covid. C'mon man.",en,[],[],[],1,0,1,[],[],https://twitter.com/EpicDadMaster/status/1421259288371101697,False,,0,,,,,,,,"[{'screen_name': 'Karensk8ergirl', 'name': 'Karen', 'id': '21881045'}, {'screen_name': 'TroyBeagley', 'name': 'Troy Beagley', 'id': '479865951'}, {'screen_name': 'washingtonpost', 'name': 'The Washington Post', 'id': '2467791'}]",,,,
1421259287993663493,1421250927206572032,2021-07-30 18:59:54 CDT,2021-07-30,18:59:54,-0500,1356544484968960011,tolga68567727,TOLGA,,"yerine simülatörlere güveneceğiz. Covid aşısında da milyarlarca RNA dizisini test etmek için bir bilgisayar kullandılar. Deep Mind , protein şekillerini listelemenin olağan metotlarını kullanmadı ve simülasyonlar oluşturarak öğrendi.+",tr,[],[],[],1,0,0,[],[],https://twitter.com/TOLGA68567727/status/1421259287993663493,False,,0,,,,,,,,[],,,,
1421259286601080833,1418265382440165377,2021-07-30 18:59:54 CDT,2021-07-30,18:59:54,-0500,15845192,darickr,Darick,,"""Despite the current surge in COVID-19 cases caused by the delta variant of the virus, Texas Gov. Greg Abbott has vowed to not put in any more restrictions aimed at lowering the spread of the disease.""  https://t.co/lMuixtQ6sh  https://t.co/1Dm5NuzTm6",en,[],['https://www.rawstory.com/texas-deaths/'],['https://pbs.twimg.com/media/E7lRgToUUAI3Gow.jpg'],1,0,3,[],[],https://twitter.com/DarickR/status/1421259286601080833,False,,1,https://pbs.twimg.com/media/E7lRgToUUAI3Gow.jpg,,,,,,,[],,,,
1421259283769999362,1421259283769999362,2021-07-30 18:59:53 CDT,2021-07-30,18:59:53,-0500,1292374217405734912,pluralveracruz,plural semanario de veracruz,,Debido a consulta popular suspenden vacunación contra COVID-19 hasta el lunes  https://t.co/hZFurFxR44,es,[],['https://pluralsemanario.com/?p=55409'],[],0,0,0,[],[],https://twitter.com/PluralVeracruz/status/1421259283769999362,False,,0,,,,,,,,[],,,,
1421259283698655232,1421259283698655232,2021-07-30 18:59:53 CDT,2021-07-30,18:59:53,-0500,3317956280,funinthesuninaz,✝️Deb ain’t no little snack!🇱🇷,,WHERE IS THE OUTRAGE FOR THIS? 50% OF THE PPL IN THE HOSPITAL W/COVID ARE VAXXED.  THE MAKERS OF THE 1st  POLIO VAX WERE NEARLY STRUNG UP FOR KILLING OUR CHILDREN!  WHY IS NO ONE DEMANDING THIS STOP?  QUIT KILLING OUR CHILDREN!,en,[],[],[],0,0,0,[],[],https://twitter.com/funinthesuninaz/status/1421259283698655232,False,https://twitter.com/funinthesuninaz/status/1421255339668774912,0,,,,,,,,[],,,,
1421259283451158532,1421259283451158532,2021-07-30 18:59:53 CDT,2021-07-30,18:59:53,-0500,98853473,noziasayyed,Nozia Sayyed,,"This is critical!! We need to end this, get vaccinated! #Delta #Lambda #alpha #COVID19 #WHO @DrTedros",en,"[{'screen_name': 'drtedros', 'name': 'tedros adhanom ghebreyesus', 'id': '189868631'}]",[],[],0,1,0,"['delta', 'lambda', 'alpha', 'covid19', 'who']",[],https://twitter.com/NoziaSayyed/status/1421259283451158532,False,https://twitter.com/DrTedros/status/1421205383348162562,0,,,,,,,,[],,,,
1421259282742394882,1421259282742394882,2021-07-30 18:59:53 CDT,2021-07-30,18:59:53,-0500,382845865,thejacbernhard,Jac,,so pandemic unemployment insurance is about to run out and vaccinated people are getting covid hhhhhhhHHHHHHMMMMmmm,en,[],[],[],0,0,8,[],[],https://twitter.com/TheJacBernhard/status/1421259282742394882,False,,0,,,,,,,,[],,,,
1421259281710596096,1421259281710596096,2021-07-30 18:59:53 CDT,2021-07-30,18:59:53,-0500,541230008,soit_goes,agitator in chief,,Can't wait for Monday when Lori blames the COVID increase on everyday people instead of taking responsibility for Dr.Arwady &amp; her own poor decision making.,en,[],[],[],4,16,157,[],[],https://twitter.com/soit_goes/status/1421259281710596096,False,,0,,,,,,,,[],,,,
1421259281513463809,1421142174851284996,2021-07-30 18:59:53 CDT,2021-07-30,18:59:53,-0500,1135294254908153861,martin_rayad2,🇫🇮 Martin 🇫🇮🍻🍺,,"@kmolv Yo tuve covid me vacune y si tuve reacción creo que ya depende de cada sistema inmune, espero que en la segunda dosis ya no tenga reacción👍",es,[],[],[],0,0,0,[],[],https://twitter.com/Martin_rayad2/status/1421259281513463809,False,,0,,,,,,,,"[{'screen_name': 'kmolv', 'name': 'Kari', 'id': '201424419'}]",,,,
1421259280926183427,1421259280926183427,2021-07-30 18:59:52 CDT,2021-07-30,18:59:52,-0500,34449763,sethamin,Benjie,,"I'm never confident that what I want to happen in politics will happen, but DeSantis is winning reelection, &amp; it won't be close.  IMO, Florida could become the worst covid state statistically, &amp; he'd still win. People really, really like being able to make their own decisions.",en,[],[],[],0,0,0,[],[],https://twitter.com/sethamin/status/1421259280926183427,False,https://twitter.com/sethamin/status/1421258759549030400,0,,,,,,,,[],,,,
1421259280829849607,1421213900272545792,2021-07-30 18:59:52 CDT,2021-07-30,18:59:52,-0500,1367968663127613442,sherrybrownedw,Sherry Edwards,,@CooperCarsen @CalicoCalista @SenTedCruz I hope you continue to be Covid free. I just feel like the odds are against you.,en,[],[],[],1,0,0,[],[],https://twitter.com/SherryBrownEdw/status/1421259280829849607,False,,0,,,,,,,,"[{'screen_name': 'CooperCarsen', 'name': 'Carsen Cooper', 'id': '1416623823080808450'}, {'screen_name': 'CalicoCalista', 'name': '🇹🇼 🇺🇸 🇯🇵 🇱🇹 🇸🇰 🇨🇿 🇰🇷 🇩🇪 🇫🇷 🇦🇺', 'id': '1270793389777260544'}, {'screen_name': 'SenTedCruz', 'name': 'Senator Ted Cruz', 'id': '1074480192'}]",,,,
1421259280255266819,1421259280255266819,2021-07-30 18:59:52 CDT,2021-07-30,18:59:52,-0500,1402311374,sigbf,SIG Burkina Faso,,"Maladie à Coronavirus (COVID-19) au Burkina Faso : 07 nouveaux cas confirmés, 06 guérisons et 00 décès enregistrés à la date du 29 juillet 2021.   #Com_Gouv_BF #coronavirus  #COVID19  https://t.co/BGE4wLJWQj",fr,[],[],['https://pbs.twimg.com/media/E7lTrdGXEAAhKvI.jpg'],0,0,3,"['com_gouv_bf', 'coronavirus', 'covid19']",[],https://twitter.com/sigbf/status/1421259280255266819,False,,1,https://pbs.twimg.com/media/E7lTrdGXEAAhKvI.jpg,,,,,,,[],,,,
1421259279777083402,1421259279777083402,2021-07-30 18:59:52 CDT,2021-07-30,18:59:52,-0500,755795809568952320,pointofnews,pointofnews.it,,"#covid, in #brasile quasi 41mila nuovi casi e 963 decessi in 24 ore.  Leggi su:  https://t.co/Z1S0jzTV5s",it,[],['https://www.pointofnews.it/ultime_notizie_su_brasile/item_2138250'],[],0,0,0,"['covid', 'brasile']",[],https://twitter.com/pointofnews/status/1421259279777083402,False,,0,,,,,,,,[],,,,
1421259278975848454,1421183939272712193,2021-07-30 18:59:52 CDT,2021-07-30,18:59:52,-0500,435408855,smileyjared,Jared Lawrence,,"@TheLucasBlack Herd immunity only works with more people carrying antibodies.  Vaccines work really well currently against covid and the Delta variant.  Covid is rampant among unvaccinated.  They can still give covid to a few with antibodies.  Mutations occur, now vaccinated not protected.",en,[],[],[],0,0,2,[],[],https://twitter.com/smileyjared/status/1421259278975848454,False,,0,,,,,,,,"[{'screen_name': 'TheLucasBlack', 'name': 'Lucas Black', 'id': '565919881'}]",,,,
1421259278032195584,1421251185172955138,2021-07-30 18:59:52 CDT,2021-07-30,18:59:52,-0500,1323253968093487111,nuevoarte2020,nuevoarte2020,,@VTVcanal8 Ese es el H.A.A.R.P. que usan los gringos para provocar sismos de alto calibre.Vienen usando esa máquina desde hace años. La usan para hacer daño y causar terror en el mundo entero. También han sido los que esparcieron el virus COVID Y  SUS CEPAS Y VARIANTES,es,[],[],[],0,0,0,[],[],https://twitter.com/nuevoarte2020/status/1421259278032195584,False,,0,,,,,,,,"[{'screen_name': 'VTVcanal8', 'name': 'VTV CANAL 8', 'id': '118864905'}]",,,,
1421259277138808837,1421205838195265540,2021-07-30 18:59:52 CDT,2021-07-30,18:59:52,-0500,1265853916077527042,sami_baaj,Sami Baaj (he/him) 🇨🇦🇫🇷🇸🇾,,"@PqGregor @stvlprd @ZubyMusic ...and this is what the COVID-19 vaccine does. The vaccine simply reads the information in the DNA and then produces the mRNA, which ""will not go into the nucleus but instead will simply go to the ribosomes, which in turn will manufacture the spike protein.""",en,[],[],[],2,0,1,[],[],https://twitter.com/sami_baaj/status/1421259277138808837,False,,0,,,,,,,,"[{'screen_name': 'PqGregor', 'name': 'GregorPQ', 'id': '791204911753097216'}, {'screen_name': 'stvlprd', 'name': 'Uncle Steve', 'id': '38948914'}, {'screen_name': 'ZubyMusic', 'name': 'ZUBY: New Album Out Now', 'id': '57441414'}]",,,,
1421259276807409669,1421259276807409669,2021-07-30 18:59:51 CDT,2021-07-30,18:59:51,-0500,145910497,jaimegonek,JWhoa_,,I can’t express just how happy it makes me that the winner of the first Alberta Covid lottery was a retired teacher. Gee I wonder why the UCP didn’t plaster that all over???? #CovidVaccine #COVIDAB #vaccinelottery,en,[],[],[],1,0,8,"['covidvaccine', 'covidab', 'vaccinelottery']",[],https://twitter.com/jaimegonek/status/1421259276807409669,False,,0,,,,,,,,[],,,,
1421259275968466945,1421246875907334147,2021-07-30 18:59:51 CDT,2021-07-30,18:59:51,-0500,2194637371,mreddy940,Mr_Eddy 💯,,@OGLeveledUp Man listen these covid cases rising back up December about to be all closed down again at this rate gg,en,[],[],[],1,0,2,[],[],https://twitter.com/mreddy940/status/1421259275968466945,False,,0,,,,,,,,"[{'screen_name': 'OGLeveledUp', 'name': '👑 🇳🇬Chris', 'id': '2885660108'}]",,,,
1421259275200917508,1417995632300617728,2021-07-30 18:59:51 CDT,2021-07-30,18:59:51,-0500,1008189427577806849,michaeleatsmeat,Michael S,,@sarajensen @Combat__COVID He’s a pretty busy guy.,en,[],[],[],1,0,21,[],[],https://twitter.com/MichaelEatsMeat/status/1421259275200917508,False,,0,,,,,,,,"[{'screen_name': 'sarajensen', 'name': 'Sara Jensen', 'id': '22135588'}, {'screen_name': 'Combat__COVID', 'name': 'Combat COVID', 'id': '1364934991109623810'}]",,,,
1421259274379010048,1421259274379010048,2021-07-30 18:59:51 CDT,2021-07-30,18:59:51,-0500,1346377522313719813,hotviralnews1,Hot Viral News,,Tokyo Olympics: Trinidad and Tobago long jumper and hurdler withdraw after positive Covid tests  https://t.co/X358Z4ZjJV,en,[],['https://hemantekkahotandviral.com/2021/07/31/tokyo-olympics-trinidad-and-tobago-long-jumper-and-hurdler-withdraw-after-positive-covid-tests/'],[],0,0,0,[],[],https://twitter.com/HotViralNews1/status/1421259274379010048,False,,0,,,,,,,,[],,,,
1421259274165137408,1421001868264751108,2021-07-30 18:59:51 CDT,2021-07-30,18:59:51,-0500,268385416,twmcltd,Tim White,,Other Euro countries' #Covid19 new cases round up  #Albania 37 (+6) #Andorra 23 (-11) #Bosnia 45 (+9) #Croatia 170 (-6) #Iceland 125 (+38) #Kosovo 70 (+51) #Luxembourg 54 (-49) #Malta 111 (-61) #Moldova 154 (+35) #NorthMacedonia 74 (+38) #Montenegro 143 (+79) #Romania 153 (+51),en,[],[],[],2,0,1,"['covid19', 'albania', 'andorra', 'bosnia', 'croatia', 'iceland', 'kosovo', 'luxembourg', 'malta', 'moldova', 'northmacedonia', 'montenegro', 'romania']",[],https://twitter.com/TWMCLtd/status/1421259274165137408,False,,0,,,,,,,,[],,,,
1421259272827150336,1421259272827150336,2021-07-30 18:59:51 CDT,2021-07-30,18:59:51,-0500,1236091978686894080,xxrsfl_,ʳᵉʸˢˡⁱⁿʰᵃ|ᶜᵃᵐ 05/10 procurando💘,,"eu nem conheço muito o @phcastroalves , mas eu tô tão feliz pela recuperação dele, tô tão agradecida a Deus por fazer ele vencer esse vírus que nossa não sei oq falar, acho q qnd se perde alguém pro covid, vc fica meio assim mesmo..",pt,"[{'screen_name': 'phcastroalves', 'name': 'ph g🅰️lo', 'id': '145625670'}]",[],[],0,0,2,[],[],https://twitter.com/xxrsfl_/status/1421259272827150336,False,,0,,,,,,,,[],,,,
1421259272734785541,1421114828597436423,2021-07-30 18:59:50 CDT,2021-07-30,18:59:50,-0500,2565449209,sailorchronos,Audrey Pfizered Seddon BFA 🇨🇦,,"@KenJohnsonUSA @princeuthmon The vaccine does not always prevent you from getting Covid. It lessens the chance that you might get it, as well as lessening the effects of the virus.",en,[],[],[],0,0,1,[],[],https://twitter.com/Sailorchronos/status/1421259272734785541,False,,0,,,,,,,,"[{'screen_name': 'KenJohnsonUSA', 'name': 'Ken Johnson, MBA 🇺🇸✒🏛🎨🏅', 'id': '1540080062'}, {'screen_name': 'princeuthmon', 'name': 'Prince Uthmon', 'id': '1277276484118478850'}]",,,,
1421259270792876032,1421259270792876032,2021-07-30 18:59:50 CDT,2021-07-30,18:59:50,-0500,3425425792,dallasjo999,dj 🤍,,if i got fucking covid from a 2 year old 3 DAYS BEFORE MY WISDOM TEETH SURGERY i’m burning shit down,en,[],[],[],1,0,3,[],[],https://twitter.com/dallasjo999/status/1421259270792876032,False,,0,,,,,,,,[],,,,
1421259267940651009,1421259267940651009,2021-07-30 18:59:49 CDT,2021-07-30,18:59:49,-0500,948012715670355968,colinmorgan65,"Kimberly Morgan,26947 #FollowBackResistance",,"""If you have not been vaccinated, and you have not had COVID before, you will get the delta variant,"" Giroir argued. ""This is so infectious that you will get it.""   https://t.co/U6xqvZVM68",en,[],['https://www.alternet.org/2021/07/brett-giroir/?cx_testId=1&cx_testVariant=cx_1&cx_artPos=3#cxrecs_s'],[],0,0,1,[],[],https://twitter.com/ColinMorgan65/status/1421259267940651009,False,,0,,,,,,,,[],,,,
1421259266782945283,1421259266782945283,2021-07-30 18:59:49 CDT,2021-07-30,18:59:49,-0500,758005856931766276,naganegiotok0,ナガネギオトコ,,Tokyo 2020: What's happening with Covid cases in Japan? - BBC News  There is nothing under control in Japan.  https://t.co/Q0ej0noQmJ,en,[],['https://www.bbc.com/news/57556978'],[],0,0,0,[],[],https://twitter.com/naganegiotok0/status/1421259266782945283,False,,0,,,,,,,,[],,,,
1421259265935806465,1421231987793317889,2021-07-30 18:59:49 CDT,2021-07-30,18:59:49,-0500,988928196333752325,extasiarr,gabiocta,,"@aalanacastro O mark foi um escroto c a lc (ela tem asma tava c medo do covid entao n queria sair c ele se ele tivesse saindo c outras, e ele disse que n era disso q so tav c ela, e na vdd tava c umas 6 kkkk) e a amber defendeu ele e foi super escrota c a lc (q pegou covid e as outras tb kk)",pt,[],[],[],0,0,0,[],[],https://twitter.com/extasiarr/status/1421259265935806465,False,,0,,,,,,,,"[{'screen_name': 'aalanacastro', 'name': 'Alana', 'id': '529805373'}]",,,,
1421259265579290625,1421259265579290625,2021-07-30 18:59:49 CDT,2021-07-30,18:59:49,-0500,2239824380,quintanaroonews,QuintanaRooNews,,#Entérate Récord de vacunación en #Chetumal Se agotaron las vacunas contra el #COVID19 para jóvenes de 18 años. En el último día de vacunación cientos de jóvenes se quedaron esperando la primera dosis de AstraZeneca.  https://t.co/TwSnSIUGyf,es,[],[],['https://pbs.twimg.com/media/E7lTwTGXsAMmZne.jpg'],0,0,2,"['entérate', 'chetumal', 'covid19']",[],https://twitter.com/quintanaroonews/status/1421259265579290625,False,,1,https://pbs.twimg.com/media/E7lTwTGXsAMmZne.jpg,,,,,,,[],,,,
1421259265562583043,1421257225071431686,2021-07-30 18:59:49 CDT,2021-07-30,18:59:49,-0500,1159893493034160128,simiwidit,simi,,@theloveofdani lmao some covid coupons!!,en,[],[],[],1,0,0,[],[],https://twitter.com/simiwidit/status/1421259265562583043,False,,0,,,,,,,,"[{'screen_name': 'theloveofdani', 'name': 'Fine Brown', 'id': '1042078608888659969'}]",,,,
1421259265147240449,1421259265147240449,2021-07-30 18:59:49 CDT,2021-07-30,18:59:49,-0500,612529540,earl_covid19_tw,EARLのコロナツイート,,東京都 繁華街で予約不要のワクチン接種を検討 若い世代向けに  https://t.co/PRpSS8uO5H,ja,[],['https://www3.nhk.or.jp/news/html/20210730/k10013171671000.html'],[],10,484,960,[],[],https://twitter.com/EARL_COVID19_tw/status/1421259265147240449,False,,0,,,,,,,,[],,,,
